"rectype","issueid","project_owner","project_name","actor","time","text","action","title","provenance","paths","plus_1","urls","issues","userref","code"
"commit_messages","","aio-libs","aioredis","popravich","2015-11-13 21:53:40","update coveralls badge","cfe041fa5114a097895d76fe7cf8fe707364bfe6","","api.github.com,git_clone","[u'[""README.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-12-02 14:30:34","Merge pull request #173 from aio-libs/py35_syntax

Py35 syntax in documentation","d034de5a92d1a75eefc20ab8cd66f5b2035f7597","","api.github.com,git_clone","[u'[""examples/py34/pool.py"", ""Makefile"", ""examples/pubsub2.py"", ""examples/pool.py"", ""examples/py34/connection.py"", ""examples/pool_pubsub.py"", ""docs/api_reference.rst"", ""examples/py34/pubsub.py"", ""examples/python_3.5_pool.py"", ""examples/commands.py"", ""examples/py34/pubsub2.py"", ""examples/py34/commands.py"", ""examples/py34/transaction2.py"", ""docs/examples.rst"", ""aioredis/commands/hash.py"", ""examples/py34/pipeline.py"", ""examples/py34/scan.py"", ""examples/python_3.5_iscan.py"", ""examples/pipeline.py"", ""examples/py34/pool_pubsub.py"", ""examples/transaction2.py"", ""examples/pubsub.py"", ""aioredis/commands/generic.py"", ""aioredis/commands/transaction.py"", ""examples/iscan.py"", ""examples/transaction.py"", ""examples/connection.py"", ""examples/py34/transaction.py"", ""README.rst"", ""examples/pool2.py"", ""examples/scan.py"", ""docs/start.rst""]']","False","[]","[{u'raw': u'#173', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'173', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-05-25 19:36:37","README.md => rst","d0603a702ee9d174805b67e223e281b5a6ff177e","","api.github.com,git_clone","[u'[""README.rst"", ""README.md""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-01-11 10:15:29","more doc updates","d0d25dbc727c03c0c5e3561304170a5109fc160e","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""aioredis/commands/__init__.py"", ""docs/mixins.rst"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-10-18 15:44:51","allow multiple keys in exists command (see #156)","d24072d2f1bf0fc6e49e5357ae59ca4a778bf3aa","","api.github.com,git_clone","[u'[""aioredis/commands/generic.py""]']","False","[]","[{u'raw': u'#156', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'156', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-01-11 11:51:36","few small fixes to documentation","d2746ddce27ba67f1869aafb342e1f4d2f96da63","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""aioredis/pubsub.py"", ""docs/mpsc.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-06-03 06:42:22","more Pub/Sub docs; few fixes in pub/sub;","d2b592218e92bb940af88b35664ee5a9f2d98895","","api.github.com,git_clone","[u'[""aioredis/util.py"", ""docs/api_reference.rst"", ""docs/start.rst"", ""aioredis/commands/pubsub.py"", ""aioredis/errors.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-13 20:23:55","add some more tests for server commands","d2bfb69e7333687cd4a8732fe8180e52d4f81731","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-04 10:30:57","list tests fixed","d3152c3b26efbdabe659d4d112eeab35df5269c8","","api.github.com,git_clone","[u'[""tests/list_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-06 10:03:59","ConnectionsPool repr; add several compatibility methods","d3734fa85860661c78223699ee15ffade52b416c","","api.github.com,git_clone","[u'[""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-03-03 08:11:05","disable deploy from travis","d482ce53b92f7eaa73c000fdd77fe1657f6b6f35","","api.github.com,git_clone","[u'["".travis.yml""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-17 08:22:02","ConnectionsPool: implement pubsub","d4d387c610908f94e8fb8c12f2476311fa140103","","api.github.com,git_clone","[u'[""aioredis/commands/pubsub.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-12-16 21:45:43","coveralls badge","d4efad6dc2b1bfa6604e38ef75d75a18a42431a2","","api.github.com,git_clone","[u'[""README.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-07-07 09:01:18","added scan command example","d4f248d420d60b454d1cfaac0ac4945900857185","","api.github.com,git_clone","[u'[""docs/examples.rst"", ""examples/scan.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-05 09:10:32","small fix","d539c28d8589054a8f4c75f49bc43b381ce2f42f","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-09 19:03:54","fix in test requirements","d566f0ac4364b8765a87146542702495b682de88","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","polyn0m","2017-01-05 13:23:22","Geo commands (#177)

* Added geo commands

* Test for geo commands, flake and small fixes

* Enhance tests and fixes errors

* Fix reviews notes

* Refactoring geo_memeber creation

* flake errors

* Return with_* prefix, fix typos, return list of strings if call georadius* command without with_* options

* Added some tests","d586720f7c90594fc683b14e28c8e75bedc14fd6","","api.github.com,git_clone","[u'[""aioredis/util.py"", ""aioredis/commands/__init__.py"", ""aioredis/commands/geo.py"", ""tests/geo_commands_test.py""]']","False","[]","[{u'raw': u'#177', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'177', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2014-07-17 19:03:26","more tests and coverage","d595b250ae34abcbbb54135b4d522befcae6e8a2","","api.github.com,git_clone","[u'[""tests/scripting_commands_test.py"", ""aioredis/commands/scripting.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-03 10:03:19","RedisPool minsize/maxsize must not be None","d5b316f0f084c1b04fa8619d50536aed7ce06a7c","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""tests/pool_test.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-12 19:47:26","small code cleanup","d5baa8c4a40b09dfd677b04ebf561c38259c4cb8","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","asvetlov","2015-10-09 10:52:45","Fix #83: wipe closed connection from free pool","d6fbb1aea7404abcfd4f18f31b48bd45d0ce09b1","","api.github.com,git_clone","[u'[""tests/pool_test.py"", ""aioredis/pool.py""]']","False","[]","[{u'raw': u'#83', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'83', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-07-22 17:33:46","CHANGES.txt updated","d76018f27820fd1f343aeebf57d5eaccbbd82ee9","","api.github.com,git_clone","[u'[""CHANGES.txt""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-10-18 18:39:18","fix tests","d7f8d01cbf6aa003caeedcac69c511edc58153a9","","api.github.com,git_clone","[u'[""aioredis/commands/generic.py"", ""tests/string_commands_test.py"", ""tests/generic_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-09-27 11:06:05","deprecate pool commands_factory argument","d828c4711a47e02b7e11596961bd9a1696da4016","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-21 12:30:31","drop 'get_atomic_connection'","d8dff56b87ae4855c4d1da9b795239ac4ca1dff9","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py"", ""aioredis/connection.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","pfreixes","2017-05-10 14:40:24","Support for connection timeout param

Related to #184, it allows aioredis to configure a limited
time that will be used trying to open a connection, if it is
reached a `asyncio.TimeoutError` will be raised

By default any timeout is configured.","d94f231a16f52551025ba801069e876fcab3830b","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#184', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'184', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-11-10 12:37:26","Merge pull request #52 from tailhook/reconnect

Prototype of auto-reconnect functionality","daa1783f819084aac3885105252432c073ba3115","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""aioredis/commands/__init__.py"", ""tests/reconnect_test.py"", ""aioredis/__init__.py""]']","False","[]","[{u'raw': u'#52', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'52', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-12-23 14:54:05","fixed mixing pub/sub and normal commands in pool","dab009f7422fd595ce3fd50852b031970bd22831","","api.github.com,git_clone","[u'[""tests/pool_test.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-15 11:00:32","Merge pull request #217 from aio-libs/pyup-update-async-timeout-1.2.0-to-1.2.1

Update async-timeout to 1.2.1","dab7318a1df2eb23d77c02273d5c2635a4c3860a","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#217', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'217', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-05-18 14:41:00","ConnectionPool wip snapshot","dabfff80575148dac3b4bd08ac56127762453e2a","","api.github.com,git_clone","[u'[""aioredis/log.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-01-13 15:11:07","small update in README; setup.cfg: less verbose tests;","dace448447e968fb8e26417751592c84c2bd3870","","api.github.com,git_clone","[u'[""README.rst"", ""setup.cfg""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-03 15:06:33","few notes added","dade0b7e44666b5c10df631f0196bf01d37b3667","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-06-30 17:48:43","Merge pull request #259 from aio-libs/pypy_update

update PyPy3 to nightly build (>v5.8.0)","daea846bde9ac18f6b588fdcf76b597ac6c7eb7e","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#259', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'259', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","kernel0","2015-04-30 15:59:14","zrevrangebyscore command fix

parameter order was wrong. Must be 'ZREVRANGEBYSCORE key max min'
ref : http://redis.io/commands/zrevrangebyscore","db421afae9e521e197af4633fa6025e6ef55d729","","api.github.com,git_clone","[u'[""aioredis/commands/sorted_set.py"", ""tests/sorted_set_commands_test.py""]']","False","[u'http://redis.io/commands/zrevrangebyscore']","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-08-03 07:15:42","Merge pull request #76 from aio-libs/commands_3.0

Commands 3.0","db5154031bec00b25e0771d4e17c5e57fbdd1d03","","api.github.com,git_clone","[u'[""aioredis/commands/hash.py"", ""aioredis/commands/server.py"", ""aioredis/commands/__init__.py"", ""docs/mixins.rst"", ""aioredis/commands/cluster.py""]']","False","[]","[{u'raw': u'#76', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'76', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-06-03 21:01:51","pep8 fixes","dc4fde2dd0d06436b4835e4e9bfb9f5a62d2e63b","","api.github.com,git_clone","[u'[""aioredis/commands/generic.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2015-09-13 19:17:05","minor clean up","dc5312db1b4840d96704773b894f9efff8ff0ac2","","api.github.com,git_clone","[u'[""aioredis/sentinel.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-06-03 07:44:39","version bumped v0.1.5 -> v0.2.0","dd30614efa321db64ce325ee92d4bf12233b3199","","api.github.com,git_clone","[u'[""docs/conf.py"", ""aioredis/__init__.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-08-04 07:44:41","tiny fix","dd6cbaff7ff008e588db5e6cf59be8048d63c102","","api.github.com,git_clone","[u'[""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-07-07 08:51:15","Merge pull request #69 from aio-libs/encoding_param

Encoding param added to commands","dd92e7612308ee68a6b4882ecd2bc979fe68da98","","api.github.com,git_clone","[u'[""aioredis/commands/generic.py"", ""aioredis/commands/hash.py"", ""tests/string_commands_test.py"", ""tests/set_commands_test.py"", ""tests/list_commands_test.py"", ""aioredis/commands/set.py"", ""tests/generic_commands_test.py"", ""aioredis/commands/string.py"", ""aioredis/commands/list.py"", ""tests/hash_commands_test.py"", ""tests/connection_test.py""]']","False","[]","[{u'raw': u'#69', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'69', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-08 06:43:19","Merge pull request #24 from jettify/feature-list

list commands","de7389a05624deef17b16320d34a580141bddbab","","api.github.com,git_clone","[u'[""aioredis/commands/list.py"", ""aioredis/commands/__init__.py"", ""tests/list_commands_test.py""]']","False","[]","[{u'raw': u'#24', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'24', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-09-22 19:39:32","version bumped","dea1cac0058875da377a0a6062d18576c5545229","","api.github.com,git_clone","[u'[""docs/conf.py"", ""aioredis/__init__.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-10 11:54:06","more tests added","deb3ff17acb9887f8414bb26d5acb2dde114f625","","api.github.com,git_clone","[u'[""aioredis/commands/generic.py"", ""tests/generic_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","bdrosen96","2015-08-26 15:02:36","pub sub working","dec407c3312aa85fae9893138ac7501dd0a923bf","","api.github.com,git_clone","[u'[""aioredis/sentinel.py"", ""tests/sentinel_pubsub_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-03-25 08:26:18","hmset *pairs check added","df8027f8e827cde6bf08c31136a487429a178c71","","api.github.com,git_clone","[u'[""aioredis/commands/hash.py"", ""tests/hash_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2014-06-17 19:26:38","argument checks for hyperloglog","dfe605d55e40c263953e17cb63267c43896c3f1f","","api.github.com,git_clone","[u'[""aioredis/commands/hyperloglog.py"", ""tests/hyperloglog_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2014-07-09 21:28:08","proper test for blocking commands","e02f938581f91c0c7e72e584cadb16b4368ea75b","","api.github.com,git_clone","[u'[""tests/list_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","pyup-bot","2017-05-13 14:55:56","Update pytest-cov from 2.4.0 to 2.5.1","e086688ff7ddf7ea9205f2fc25822974918e6bde","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","pfreixes","2017-07-25 13:55:44","Catch any OSError when redis server is shuted down in the tests","e0a5d68339ce2b406e50000b58704e21a187a18a","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-11 21:16:49","Merge pull request #221 from pfreixes/master

Support for connection timeout param","e0d520270d0296c14aa89e5eaa1bdc0f300bccea","","api.github.com,git_clone","[u'(unknown)']","False","[]","[{u'raw': u'#221', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'221', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-04-15 07:29:44","small fix in .travis.yml","e11dffb4490d91e20549a057d17893a8cc19598b","","api.github.com,git_clone","[u'["".travis.yml""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-05-28 22:59:48","add setup.py & CHANGES.txt; increment version","e11ff8b25155fe49ad2aab89a257118d628a9ecd","","api.github.com,git_clone","[u'[""setup.py"", ""aioredis/__init__.py"", ""CHANGES.txt""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-05-20 08:53:44","pub/sub tests","e15b1e96eb4937fae46424224c5d93b7f20e1a11","","api.github.com,git_clone","[u'[""aioredis/connection.py"", ""tests/pubsub_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-08-13 11:44:20","docstrings & docs","e1c47332e7e24ae8ec1f98e3f1a602dc0ee8c1f9","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py"", ""docs/mixins.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-05-30 13:50:23","pyflakes & pep8 fixes","e2cb8740686a3435a1da88cf6287944109c80502","","api.github.com,git_clone","[u'["".travis.yml"", ""tests/connection_test.py"", ""tests/_testutil.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-11-28 08:46:33","enable tests with uvloop","e2cc37b9fea59f75a9b90c5bef1e33514f57f5f3","","api.github.com,git_clone","[u'["".travis.yml"", ""Makefile""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-06-06 16:04:37","Connection performance: readline() replaced with some reasonable read(10k)","e3226a1c23f693bd71f127dce4278d4697933351","","api.github.com,git_clone","[u'[""aioredis/connection.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2016-02-09 22:28:39","get rid of pytest","e412690ec4fba03de77e06f41f22e6639ec404c9","","api.github.com,git_clone","[u'[""tests/sentinel_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-10-24 09:38:38","Bump version: 0.2.8 → 0.2.9","e470f1f511d6c6f79ffd6617f45d48e762659486","","api.github.com,git_clone","[u'["".bumpversion.cfg"", ""docs/conf.py"", ""aioredis/__init__.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-11-13 21:31:02","one more test","e472b86ccb0895fa8a2b71c98c44dca9a304e493","","api.github.com,git_clone","[u'[""tests/transaction_commands_test.py"", ""tests/string_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-05-26 10:08:40","switch from unittest to pytest (#126)

* tests refactoring: switched to pytest instead of unittest

* make all tests pass

* setup.cfg added

* few minor updates

* drop flushall in tests

* split py35 tests

* add option to run tests with uvloop

* Fix redis.time() to float convertion;","e48d57161ca443a608efd4406c13d2bd56c7db38","","api.github.com,git_clone","[u'[""tests/pubsub_commands_test.py"", ""tests/pool_test.py"", ""tests/multi_exec_test.py"", ""tests/encode_command_test.py"", ""tests/list_commands_test.py"", ""tests/__init__.py"", ""tests/conftest.py"", ""tests/py35_hash_commands_test.py"", "".gitignore"", ""tests/py35_sorted_set_commands_test.py"", ""tests/py35_pubsub_commands_test.py"", ""tests/coerced_keys_dict_test.py"", ""tests/_testutil.py"", ""tests/hash_commands_test.py"", ""tests/server_commands_test.py"", ""aioredis/commands/hash.py"", ""tests/ssl_test.py"", ""tests/hyperloglog_commands_test.py"", ""setup.cfg"", ""tests/set_commands_test.py"", ""Makefile"", ""tests/reconnect_test.py"", ""tests/task_cancellation_test.py"", ""tests/scripting_commands_test.py"", ""tests/generic_commands_test.py"", ""tests/py35_generic_commands_test.py"", ""tests/connection_commands_test.py"", ""tests/py35_pool_test.py"", ""tests/sorted_set_commands_test.py"", ""tests/string_commands_test.py"", ""tests/py35_set_commands_test.py"", ""aioredis/commands/server.py"", "".travis.yml"", ""tests/transaction_commands_test.py"", ""tests/connection_test.py""]']","False","[]","[{u'raw': u'#126', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'126', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","bdrosen96","2015-08-25 12:01:38","Some cleanup, basic operations working","e4915d0174a73e85ee72343806a099c168ea90bb","","api.github.com,git_clone","[u'[""aioredis/sentinel.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-05-25 19:29:57","Initial commit","e4f6038ba14284ecf5d84e567dee35ca346ec3a4","","api.github.com,git_clone","[u'[""README.md"", ""LICENSE"", "".gitignore""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-01-11 11:24:20","fix test","e582de11d0a037e9b4d09cb5898fd10db1725179","","api.github.com,git_clone","[u'[""tests/pubsub_listener_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-05-28 17:50:34","few tests added","e5ba5c4864b99faeacf2b1c25cd7f4085884b1b1","","api.github.com,git_clone","[u'[""aioredis/connection.py"", ""tests/connection_test.py"", ""aioredis/_testutil.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-10-20 08:14:15","fixed pubsub pattern channels closing + tests","e6ada5f7a88e591ae36b6b5e04c4b25f7ace01ff","","api.github.com,git_clone","[u'[""aioredis/util.py"", ""aioredis/connection.py"", ""tests/pubsub_commands_test.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-05-26 12:53:53","change readthedocs url in README","e6f8178fe644bac378cb3d5918c4181aab3d4d25","","api.github.com,git_clone","[u'[""README.rst""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-05-13 11:50:54","update .travis.yml, Makefile and examples","e7393c77c6fc201609378d5ccda5ec496c831157","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-11-02 08:41:43","hmset_dict fixed","e7a2c0bc10fa24586f54ba4f0f825400dfe60c5c","","api.github.com,git_clone","[u'[""aioredis/commands/hash.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-15 11:19:33","small fix in example","e7dd601153cc1b9d0ab234ddebde38c482b6816f","","api.github.com,git_clone","[u'[""examples/transaction.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-17 08:21:09","drop AutoConnector","e853c466cf9cae1decceff8831b0ab2cfdd1106c","","api.github.com,git_clone","[u'[""aioredis/commands/__init__.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-03 14:51:49","fix RedisPool.__iter__","e85853cee174c773a4ae394e2d09ecd77a290a6f","","api.github.com,git_clone","[u'[""tests/ssl_test.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-08-07 08:04:39","more doc updates","e88ffaf15d274db752a9c1de762b2886324c09ba","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-05-23 13:47:05","create_pool: minsize default value changed to 1","e8e0b1fb306aafa280f42441b75609f38588370e","","api.github.com,git_clone","[u'[""docs/api_reference.rst"", ""tests/pool_test.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-09-27 11:09:47","move test deps to tests/requirements.txt","e919cbb556715a1f7ff43d142be5cc0c22931892","","api.github.com,git_clone","[u'["".travis.yml"", ""Makefile"", ""tests/requirements.txt""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-02 07:51:36","Merge pull request #19 from jettify/fix-env-variable

fix env variable that stores redis version","e946e215233c1a2bf8515294b056133886a10556","","api.github.com,git_clone","[u'["".travis.yml""]']","False","[]","[{u'raw': u'#19', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'19', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-06-12 17:26:17","pool: conn has address attribute","e9548da46382394b2dd858cca69ff4d977211534","","api.github.com,git_clone","[u'[""tests/pool_test.py"", ""aioredis/pool.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-09-22 15:02:08","fixes multi/exec issue #46","e97242bc617bdc24586e3e889c33d4f34f0aab48","","api.github.com,git_clone","[u'[""aioredis/commands/transaction.py"", ""aioredis/connection.py"", ""tests/transaction_commands_test.py""]']","False","[]","[{u'raw': u'#46', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'46', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2016-05-29 10:09:47",".travis.yml another small fix","e987d47d5ddd2d6732567aa9fadf9955ed9994d9","","api.github.com,git_clone","[u'["".travis.yml""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","pyup-bot","2016-10-13 09:27:52","Update pytest-cov from 2.3.1 to 2.4.0 (#155)","e9c18f7e12e01fd2a2f58fa412b563d9f802b877","","api.github.com,git_clone","[u'[""tests/requirements.txt""]']","False","[]","[{u'raw': u'#155', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'155', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","jettify","2016-02-09 22:59:36","clean up doc strings","e9f2ea34d7e4fd830f5554998360f7a2b6b98a09","","api.github.com,git_clone","[u'[""aioredis/commands/sentinel.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","pyup-bot","2016-09-25 19:29:03","Initial Update (#141)

* Pin sphinxcontrib-asyncio to latest version 0.2.0

* Pin sphinxcontrib-spelling to latest version 2.2.0

* Pin pyenchant to latest version 1.6.8","ea537f0d2cc16fd39929c0682352d21366f24130","","api.github.com,git_clone","[u'[""docs/requirements.txt""]']","False","[]","[{u'raw': u'#141', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'141', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2014-07-04 14:05:23","docs conf.py updated","ea71ae18af892f9901e4b4374b9d5462c99c692b","","api.github.com,git_clone","[u'[""docs/conf.py""]']","False","[]","[]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2015-10-09 11:06:32","Merge pull request #84 from aio-libs/fix_pool

Fix #83: wipe closed connection from free pool","ea7a556173782b3912932159cac75efcd0020930","","api.github.com,git_clone","[u'[""tests/pool_test.py"", ""aioredis/pool.py""]']","False","[]","[{u'raw': u'#83', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'83', u'']}, {u'raw': u'#84', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'84', u'']}]","[]","[]"
"commit_messages","","aio-libs","aioredis","popravich","2017-04-13 14:11:08","update conftest.py","ea9ec59b3e2c9c9076bfe22d4b44b8f228202ce5","","api.github.com,git_clone","[u'(unknown)']","False","[]","[]","[]","[]"
